id,lexical_diversity,Twitter for iPhone,Twitter for Andriod,Twitter for iPad,Twitter for Web Client,Twitter for Websites,Twitter for Web App,Other,location,account_age,tweets,following,followers,likes_given,verified,sentiment_neg,sentiment_neu,sentiment_pos,hashtag_count,mentions_count,likes_received,retweets_count,url_count,label
945431358,0.829787234,0.29,0,0,0,0,0.71,0,0,2646,18415,314,3007,16597,0,0,0.97917,0.02083,0,96,48,2,94,0
2909550867,0.028305802,0,1,0,0,0,0,0,1,1892,3514,149,75,46498,0,0.09077,0.77905,0.13013,0,105,66,0,17,0
146142261,0.468671679,1,0,0,0,0,0,0,1,3554,10117,181,406,543,0,0.0408,0.92582,0.03338,0,33,249,12,12,0
23545239,0.274089936,0.952941176,0,0,0.023529412,0,0,0.023529412,1,3991,180,250,36,404,0,0.127317647,0.723905882,0.148776471,35,84,50,3,24,0
1505897150,0.41401793,0,0.48,0,0.02,0,0.5,0,0,2436,3921,918,1307,9443,0,0.07008,0.8338,0.09613,4,94,755,43,49,0
17308959,0.026086325,0,1,0,0,0,0,0,1,4109,12630,947,500,29166,0,0.08144,0.79388,0.12469,1,148,69,7,35,0
328740380,0.03802327,0.98,0,0,0.01,0,0.01,0,1,3145,3794,406,180,42829,0,0.03219,0.80138,0.16645,6,90,151,9,26,0
1398064501,0.027607538,0.79,0,0,0,0,0.19,0.02,1,2476,21057,165,320,15245,0,0.06911,0.78393,0.14697,30,48,386,31,53,0
15522057,0.025428245,0,0.19,0,0.21,0,0.54,0.06,1,4222,88970,1959,2602,4113,0,0.04687,0.81345,0.13968,115,41,86,5,36,0
102754247,0.571428571,0.51,0.46,0,0.03,0,0,0,1,3687,425,161,135,969,0,0.0279,0.73794,0.23415,63,63,321,38,4,0
363954532,0.563809524,0,0.04,0,0,0,0,0.96,1,3089,6575,277,218,2102,0,0.01643,0.95685,0.02672,11,5,7,0,97,0
35851103,0.486607143,0,0.76,0,0.03,0,0,0.21,1,3942,585,239,103,664,0,0.03938,0.83485,0.12578,73,88,204,31,51,0
25097234,0.501877347,0,1,0,0,0,0,0,1,3982,2348,124,62,1880,0,0.07778,0.82371,0.09851,37,141,100,5,36,0
552249117,0.037226901,0.99,0,0.01,0,0,0,0,1,2861,3116,4904,788,10424,0,0.06272,0.75236,0.18492,72,45,10958,3372,29,0
54373497,0.483503982,0,0.71,0.01,0,0,0,0.28,1,3872,24210,1309,566,1041,0,0.04863,0.78704,0.16434,38,50,35,4,49,0
151282821,0.446666667,0.46,0,0,0.11,0,0,0.43,1,3541,1266,50,34,293,0,0.01708,0.92445,0.05848,433,4,12,7,65,0
62949306,0.029775495,0.84,0,0,0,0,0.16,0,1,3843,3221,218,291,1041,0,0.04309,0.72753,0.22938,16,77,187,5,3,0
105835341,0.261029412,0.204819277,0.13253012,0.048192771,0.096385542,0,0,0.518072289,0,3677,176,655,117,628,0,0.021662651,0.816024096,0.15026506,30,39,45,7,55,0
18137793,0.436827957,0.82,0,0,0.04,0,0.14,0,1,4076,4362,2204,1547,12569,0,0.00922,0.68783,0.30295,91,203,649,126,60,0
3173307514,0.076461769,1,0,0,0,0,0,0,0,1762,1081,102,48,3485,0,0.01878,0.96465,0.01657,16,1,113,18,38,0
4140858979,0.452222222,0,0.21,0,0,0,0.79,0,1,1559,5432,803,659,26410,0,0.11512,0.79101,0.09388,1,151,534,25,44,0
473575652,0.140487475,0,0.19,0,0.77,0,0.04,0,1,2940,60190,1372,1159,11314,0,0.05805,0.7803,0.16162,42,85,86,13,53,0
65806493,0.033814908,1,0,0,0,0,0,0,1,3833,15099,212,84,230,0,0.05611,0.84289,0.10101,83,91,51,5,39,0
5980142,0.431740614,0,0.01,0.32,0,0,0.67,0,1,4659,27157,81582,130072,73768,0,0.0274,0.72796,0.24465,21,100,1550,200,40,0
17664908,0.432301741,0.59,0,0,0.04,0,0.29,0.08,1,4093,4757,714,728,2310,0,0.05756,0.76707,0.17535,3,112,134,21,57,0
18783114,0.463968411,0.44,0,0.19,0,0,0,0.37,1,4051,20678,997,1807,7842,0,0.04513,0.77816,0.17676,77,69,62,9,79,0
3025833323,0.022333593,0.38,0,0,0,0,0,0.62,1,1829,93517,1139,1629,121287,0,0.04695,0.80004,0.15301,1,33,57,4,68,0
883022923,0.553956835,0,1,0,0,0,0,0,1,2675,63983,11770,13619,81253,0,0.0821,0.75424,0.16366,9,48,670,78,53,0
1056095060,0.029796343,0.96,0,0,0,0,0,0.04,1,2596,50203,1814,2711,45013,0,0.0182,0.95401,0.02779,47,9,58,5,21,0
2341494494,0.446153846,0.3,0.09,0,0,0,0.61,0,1,2189,15965,2061,5387,8270,0,0.06318,0.83137,0.10543,31,92,109,24,38,0
280519898,0.557003257,0.84,0,0,0,0,0.12,0.04,1,3228,4087,1090,286,4602,0,0.04331,0.84852,0.10818,21,57,148,5,21,0
26087034,0.367302053,0,0.29,0,0.11,0,0.6,0,1,3977,12987,8,3868,152,0,0.04317,0.82236,0.13447,18,73,144,13,62,0
162688725,0.394444444,0.11,0,0.22,0,0,0.01,0.66,1,3509,10949,12430,11946,1113,0,0.02782,0.88862,0.08356,118,32,40,5,91,0
1491112248,0.580645161,0,1,0,0,0,0,0,1,2440,1375,770,94,1631,0,0.06109,0.86698,0.07191,60,36,126,9,52,0
601476633,0.463186078,0.58,0.27,0,0,0,0,0.15,1,2806,9504,632,319,4833,0,0.06991,0.81826,0.11183,9,63,78,1,48,0
1561973462,0.449802372,0,0.99,0,0,0,0,0.01,1,2416,31703,567,1314,13435,0,0.0333,0.95762,0.00908,2,44,755,179,17,0
206952230,0.787545788,0,1,0,0,0,0,0,1,3397,11983,2407,22634,3957,0,0.01694,0.9329,0.05016,1,113,5,1,2,0
1034383638,0.033404774,1,0,0,0,0,0,0,1,2604,11388,696,478,1791,0,0.00635,0.96103,0.03262,29,49,120,15,42,0
421955743,0.431385424,0.95,0,0,0,0,0,0.05,1,2999,96505,80594,88459,49145,0,0.06218,0.88233,0.05545,1,10,546,246,22,0
40123184,0.501084599,0.9,0,0,0,0,0.1,0,1,3925,67961,1282,1084,148446,0,0.03264,0.8293,0.13806,2,38,583,23,38,0
3587775920,0.031897436,0.98989899,0,0,0,0,0,0.01010101,1,1609,55794,1360,2642,76105,0,0.092393939,0.760656566,0.146929293,1,32,511,37,36,0
2916715250,0.572463768,0,0.7,0,0,0,0.3,0,1,1897,27764,115,168,36125,0,0.0568,0.84041,0.1028,1,18,251,0,8,0
2216593188,0.515072084,0,1,0,0,0,0,0,0,2268,87910,726,2570,7931,0,0.0326,0.93626,0.03114,0,16,81,25,31,0
25493304,0.032800441,0.98,0,0,0,0,0.02,0,1,3980,84815,16815,33769,122851,0,0.08681,0.81824,0.09494,19,32,6304,2301,65,0
277881163,0.390781563,1,0,0,0,0,0,0,1,3233,12104,579,518,2813,0,0.08837,0.83097,0.08065,8,38,81,14,23,0
40525564,0.026408552,1,0,0,0,0,0,0,1,3923,63030,4741,691,116591,0,0.06775,0.8082,0.12406,1,107,242,33,28,0
177779640,0.31627907,1,0,0,0,0,0,0,1,3470,21,64,46,1102,0,0.00865,0.8485,0.1429,26,7,103,1,10,0
499117668,0.286458333,0,0,0,0.983606557,0,0,0.016393443,0,2910,172,0,78,818,0,0.042836066,0.881508197,0.075655738,0,1,133,1,0,1
352132252,0.06359447,1,0,0,0,0,0,0,0,3103,164491,1118,887,9793,0,0,0.99,0,0,8,14,0,0,1
1661404440,0.042959427,0,0.79,0,0,0,0,0.21,1,2371,163763,922,815,47293,0,0,1,0,2,41,11,0,17,1
390617262,0.0695,0.858823529,0.011764706,0,0.023529412,0,0,0.105882353,1,3037,3190,391,286,212,0,0,1.066341176,0.110129412,52,259,244,519,20,1
2928556470,0.058270677,1,0,0,0,0,0,0,1,1882,37972,720,735,101669,0,0,1,0,2,10,43,10,1,1
808280162,0.990740741,0.95,0,0,0,0,0,0.05,1,2709,128241,379,26426,26695,0,0,1,0,7,63,117,5,6,1
1575510320,0.097349643,0,1,0,0,0,0,0,1,2406,189057,118063,125993,592,0,0,0.986111111,0.013888889,9,32,17,23,6,1
2449235599,0.074074074,0.04,0,0,0,0,0,0.96,1,2122,13039,24,26917,2888,0,0,1,0,0,0,0,0,0,1
2650756538,0.336734694,0,0,0,1,0,0,0,0,2032,81,9,29,603,0,0.0504,0.8056,0.1441,0,0,0,0,0,1
194908659,0.339552239,0,0,0,0,0,0,1,1,3422,82226,956,106496,1,0,0.00223,0.99777,0,0,0,55,59,100,1
472666333,0.342857143,0,0,0,1,0,0,0,0,2939,23,0,3,160,0,0,0.9022,0.0978,0,0,1,0,1,1
2745624302,0.43902439,0,0,0,1,0,0,0,0,2000,62,0,15,238,0,0.044294118,0.869882353,0.085882353,0,0,0,0,0,1
2661078552,0.434782609,0.375,0,0,0.625,0,0,0,1,2028,26,0,1,96,0,0.08,0.897875,0.022125,0,0,1,0,3,1
2541084617,0.416666667,0,0,0,1,0,0,0,0,2098,45,0,12,231,0,0.028538462,0.865923077,0.105538462,0,0,3,0,0,1
17187236,0.435880829,0.05,0,0,0,0,0.02,0.93,1,4111,377183,11876,211869,20532,1,0.08675,0.84715,0.06609,11,8,257,87,94,1
322951176,0.695073236,0.12,0,0,0,0,0.67,0.21,1,3150,173236,554,1745772,3942,0,0.00141,0.99198,0.0066,16,41,166434,18618,79,1
1196312636,0.305084746,0,0.904761905,0,0.095238095,0,0,0,0,2545,90,59,49,33,0,0.04952381,0.907666667,0.042809524,16,3,4,5,0,1
456177793,0.688564477,0.2,0,0,0,0,0.79,0.01,1,2954,70629,72,263305,2523,1,0.00653,0.9793,0.01417,4,47,17592,1933,86,1
2319314323,0.325641026,0,0,0,0,0,0,1,0,2198,168240,39009,102266,40,0,0.01237,0.97713,0.0105,86,0,77,20,99,1
2901953015,0.493346008,0,0,0,0,0,0,1,0,1893,24507,821,888,294,0,0,1,0,0,0,0,0,100,1
890556991,0.290322581,0.125,0,0,0.875,0,0,0,0,2667,48,0,11,217,0,0.03225,0.835625,0.132,0,2,1,0,0,1
1324314144,0.384057971,0.12,0,0,0.88,0,0,0,0,2502,83,0,7,370,0,0.03664,0.82164,0.14172,0,0,1,0,0,1
92985467,0.931034483,0.93,0,0,0,0,0,0.07,1,3724,10725,46297,118728,11652,1,0,1,0,3,69,33479,4628,11,1
2479269926,0.5,0,1,0,0,0,0,0,0,2106,11,97,9,79,0,0,1,0,0,4,0,0,0,1
1699741231,0.5,1,0,0,0,0,0,0,1,2357,76,54,20,23,0,0,1,0,0,1,0,0,2,1
1375507088,0.380804954,0.03,0.16,0,0.81,0,0,0,0,2480,42966,36162,79534,455,0,0.01932,0.90513,0.07555,25,2,16482,9378,8,1
466573221,0.453754081,1,0,0,0,0,0,0,1,2943,165341,8566,98176,1484,0,0.04147,0.91767,0.04086,57,41,1956,709,25,1
1154282738,0.071709234,0.39,0,0.61,0,0,0,0,1,2556,3663,891,347,1961,0,0,0.99,0,1,111,4,3,51,1
785543718,0.442307692,0,0,0,1,0,0,0,0,2722,20,0,2,123,0,0.0222,0.7238,0.254,0,0,0,0,0,1
1587974648,0.618691589,0,0.16,0,0.08,0,0.02,0.74,1,2401,10314,931,23904,5,0,0,1,0,0,2,4,0,100,1
358603790,0.333333333,0,0,0,0.962962963,0.037037037,0,0,0,3094,88,0,18,433,0,0.067185185,0.795666667,0.137111111,0,3,24,0,1,1
538949379,0.489702517,0,0.04,0,0,0,0,0.96,1,2872,91651,54,390675,137,1,0.04027,0.94009,0.01964,43,0,983,110,86,1
1357959324,0.022705283,1,0,0,0,0,0,0,1,2487,11230,513,501,4089,0,0.02213,0.91078,0.06709,81,98,12,61,4,1
1971510714,0.5,0.833333333,0,0,0.166666667,0,0,0,0,2302,19,0,3,61,0,0,0.755083333,0.244916667,0,1,0,0,0,1
168789642,0.345425868,0,0,0,0,0,0,1,1,3488,96442,4090,1417,6464,0,0.02817,0.84007,0.13175,0,0,0,0,100,1
15846982,0.183673469,0,0,0,1,0,0,0,0,4197,223,0,72,1120,0,0.032113208,0.839509434,0.128377358,0,0,29,0,0,1
722440296,0.4375,0.266666667,0.133333333,0.4,0.066666667,0,0,0.133333333,1,2753,54,509,52,235,0,0.006,0.950133333,0.043866667,1,10,6,1,2,1
1499232864,0.725925926,1,0,0,0,0,0,0,1,2432,224649,116917,115714,6397,0,0,1,0,2,187,14,8,11,1
2612846407,0.293103448,0.1875,0.0625,0,0.75,0,0,0,0,2040,37,197,13,213,0,0.0151875,0.93575,0.0490625,1,1,0,0,0,1
31090827,0.445003595,0,0,0,0,0,0.01,0.99,1,3951,335578,51549,1387249,4123,1,0.01801,0.97325,0.00874,10,3,778,437,100,1
3193080636,0.051909308,0,0.86,0,0,0,0.14,0,0,1732,110946,599,2014,375,0,0.00617,0.99383,0,1,51,562,87,3,1
3291872786,0.3375,0,0.25,0,0,0,0,0.75,0,1661,64,622,41,331,0,0.050583333,0.781583333,0.16775,3,2,39,1,9,1
527506722,0.421325052,0,0,0,0,0,0,1,1,2883,110759,71,214928,1767,0,0.01481,0.98164,0.00355,122,8,574,268,100,1
2491508162,0.153846154,0.947368421,0,0,0,0,0,0.052631579,0,2097,13423,1551,835,10382,0,0,1,0,17,8,32,2,3,1
39321874,0.421487603,0.01,0.01,0,0.02,0,0.08,0.88,0,3924,274965,898,1376954,3492,1,0.01225,0.96459,0.02316,4,6,1025,858,102,1
29820945,0.674509804,0,0,0,0,0,0,1,1,3956,145464,1814,170763,1356,1,0.00517,0.98686,0.00797,0,0,146,9,100,1
557850467,0.425925926,0,0,0,1,0,0,0,0,2850,30,0,6,188,0,0,0.884857143,0.115142857,0,0,0,0,0,1
892792496,0.484716157,0,0.59,0,0.03,0,0,0.38,1,2666,340317,37133,423911,6353,0,0.04185,0.89555,0.06261,96,13,212,37,90,1
2321739096,0.448717949,0,0.076923077,0,0.230769231,0,0.692307692,0,1,2197,24,101,27,72,0,0.048461538,0.870153846,0.081384615,0,2,0,1,1,1
2158304600,0.423076923,0,0,0,1,0,0,0,0,2294,22,0,1,122,0,0.14825,0.714,0.13775,0,0,1,0,0,1
2206926703,0.333333333,0,0,0,1,0,0,0,1,2272,28,0,2,127,0,0,0.903777778,0.096222222,0,0,0,0,0,1
3287349272,0.344827586,0,0,0,1,0,0,0,0,1661,63,208,13,302,0,0.050214286,0.888928571,0.060857143,0,0,1,0,0,1
102069605,0.5,0,0,0,0,0,1,0,1,3685,47480,733,86723,144,0,0,1,0,0,0,76,9,1,1
490645569,0.081606218,0.07,0.05,0,0,0,0,0.88,1,2916,67588,749,809,5451,0,0.01186,0.95994,0.0282,0,12,16,0,87,1
223116969,1,0,0,0,0,0,0,1,0,3351,176449,86135,98230,0,0,0,1,0,0,0,187,41,100,1
218697713,0.394891945,0,0,0,0,0,0.24,0.76,1,3363,312995,94685,103626,7470,0,0.01403,0.85916,0.12682,48,77,41,26,102,1
300415996,0.238317757,0,0,0,0,0,0,1,0,3188,399641,708,794,0,0,0,1,0,0,0,8,1,100,1
547977614,0.28809219,0,0,0,0.95,0,0,0.05,0,2861,439837,85995,109162,184,0,0.02989,0.84352,0.12661,141,34,20,8,99,1
709807650,0.590857143,0,0.21,0,0,0,0,0.79,0,2756,58202,1588,664,119,0,0.00508,0.99088,0.00404,7,9,11,1,81,1
73725383,0.028694298,0,0,0,0,0,0,1,0,3799,98892,104348,95289,50,0,0.01534,0.78932,0.19532,14,3,58,316,99,1
976973737,0.028137986,1,0,0,0,0,0,0,1,2626,45534,1118,753,17386,0,0.06425,0.86573,0.07002,8,12,102,44,42,1
2385417602,0.96875,1,0,0,0,0,0,0,1,2158,51473,173,180,39450,0,0,1,0,3,24,173,0,10,1
1533124184,0.5,0,0,0,1,0,0,0,0,2424,8,7,3,3,0,0,1,0,0,0,1,0,3,1
55432787,0.451740506,0,0.01,0,0,0,0,0.99,1,3864,90634,16892,130675,2333,1,0.09477,0.84091,0.06431,8,4,1000,414,95,1
738670332,0.327160494,0,0,0,1,0,0,0,0,2742,71,0,19,317,0,0.03555,0.88645,0.078,0,0,1,0,0,1
2257879993,0.042253521,0,0,0,0,0,0,1,0,2238,52374,26,102568,93,0,0,0.9991,0.0009,198,0,1383,193,100,1
1433472060,0.49905482,0,0,0,0,0,0,1,1,2458,43694,743,744,1149,0,0,1,0,0,0,0,0,100,1
2606802771,0.5,0,0,0,1,0,0,0,0,2065,11,616,69,428,0,0,0.7075,0.2925,1,0,7,0,0,1
449470627,0.692307692,0.92,0.02,0,0,0,0,0.06,0,2962,42051,65,734,32,0,0.00673,0.97119,0.02208,0,14,48,27,28,1
1293787292,0.053309481,0.98,0,0,0,0,0,0.02,1,2511,33585,1006,1073,6377,0,0,0.99714,0.00286,44,38,101,23,13,1
1503407317,0.444444444,0,0.142857143,0,0.857142857,0,0,0,1,2432,36,2,10,165,0,0,0.851714286,0.148285714,0,0,0,0,0,1
2462577457,0.4,0,0,0,1,0,0,0,0,2114,23,0,1,154,0,0,0.9315,0.0685,0,0,0,0,0,1
4307623643,0.375,0.888888889,0,0,0,0,0,0.111111111,0,1532,19,3,71,4,0,0,1,0,14,4,62,146,16,1
63375729,0.042918455,1,0,0,0,0,0,0,1,3837,72326,36612,898594,7,0,0,1,0,3,23,228,1643,0,1
4649484752,0.02739726,0,0.26,0,0.15,0,0.59,0,1,1505,46566,4705,2234,43397,0,0.13187,0.77538,0.09274,2,9,11,13,102,1
1334673584,0.333333333,0,0,0,0,0,0,1,1,2497,84618,1350,808,18,0,0,1,0,0,0,0,0,0,1
475068384,0.33,0,0,0,1,0,0,0,0,2934,50,0,7,287,0,0.0964,0.7369,0.1667,0,0,3,0,1,1
581662807,0.472312704,0,0,0,0,0,0,1,1,2823,129515,9543,24825,25,0,0.02171,0.61578,0.3625,4,8,2,0,118,1
4497835955,0.518888889,0,0.14,0,0.02,0,0.1,0.74,1,1514,30842,1395,40971,3673,0,0.13226,0.74586,0.1219,2,0,10,0,76,1
2893629168,0.327868852,0,0,0,1,0,0,0,0,1917,21,0,3,129,0,0.012714286,0.869,0.118142857,0,0,3,1,0,1
224084191,0.606557377,0.07,0,0.01,0.15,0,0.31,0.46,1,3348,156161,82430,85497,289,0,0,0.99712,0.00288,342,0,84,30,87,1
327555341,0.030187601,1,0,0,0,0,0,0,1,3142,15092,223,619,4921,0,0.00445,0.97438,0.02116,31,277,270,299,19,1
1243573092,0.028682402,0.11,0.81,0,0,0,0.08,0,1,2530,80974,1086,70424,15524,0,0.04386,0.8073,0.14883,44,72,3316,505,23,1
224495814,0.270833333,0,0,0,1,0,0,0,0,3348,155,0,24,774,0,0.032764706,0.812264706,0.154970588,4,0,9,1,1,1
1701373465,0.067031464,0,0,0,0,0,0,1,1,2356,162365,147288,126681,7473,0,0,0.822285714,0.177714286,0,0,0,0,7,1
228658864,0.340659341,0,0,0,0.952380952,0,0,0.047619048,0,3336,74,0,23,405,0,0.072952381,0.77247619,0.154619048,0,0,1,0,0,1
2385835042,0.348039216,0.086956522,0,0,0.913043478,0,0,0,0,2165,69,302,24,323,0,0.057130435,0.821086957,0.121782609,0,0,7,2,0,1
4328785158,0.290322581,0,0.128205128,0,0.820512821,0,0.025641026,0.025641026,0,1538,86,481,38,380,0,0.067974359,0.760153846,0.171897436,0,2,15,0,1,1
2710356091,0.390625,0.3,0,0,0.7,0,0,0,0,2012,29,0,10,116,0,0.0077,0.9024,0.0899,0,2,4,0,1,1
1664215976,0.409090909,0,0,0,1,0,0,0,0,2371,12,41,3,49,0,0,0.861,0.139,0,0,6,0,0,1
168018884,0.25,0,0,0,1,0,0,0,0,3492,68,0,22,321,0,0.005645161,0.812483871,0.181870968,0,0,11,0,0,1
3151691953,0.981132075,1,0,0,0,0,0,0,1,1762,111502,332,30694,79663,0,0,1,0,1,83,103,2,5,1
2172327199,0.053897979,0,0.41,0,0.06,0,0.01,0.52,1,2287,247838,1247,1283,106700,0,0,1,0,5,32,58,15,5,1
301218888,0.341059603,0,0,0,1,0,0,0,0,3187,17,0,15,349,0,0.038823529,0.839705882,0.121411765,0,4,13,3,1,1
1711600399,0.472222222,0.25,0,0,0.5,0,0,0.25,0,2355,15,72,10,63,0,0,0.90225,0.09775,2,2,8,2,2,1
2413356007,0.34939759,0,0,0,1,0,0,0,0,2144,25,105,5,154,0,0.026363636,0.699,0.274636364,0,0,0,0,1,1
1253179825,0.259615385,0,0,0,0.95,0.05,0,0,0,2527,41,0,4,205,0,0.0142,0.8136,0.17215,0,1,2,1,3,1
1422126799,0.280657396,0,0.71,0,0,0,0.03,0.26,0,2462,44120,102337,368516,10601,0,0,0.76712,0.23288,0,0,96,1,93,1
1401891498,0.722054381,1,0,0,0,0,0,0,1,2470,39978,1797,75527,82,0,0.02938,0.90471,0.06591,67,19,79,43,20,1
564631124,0.142857143,0,1,0,0,0,0,0,1,2842,67852,2201,114322,4339,0,0,1,0,0,1,5803,643,0,1
1902606511,0.413580247,0.178571429,0,0,0.642857143,0,0,0.178571429,0,2329,84,0,72,505,0,0.017107143,0.882428571,0.100428571,1,2,67,5,5,1
1570434660,0.711727842,0,1,0,0,0,0,0,1,2408,27674,104,43495,28,0,0.00741,0.99081,0.00178,7,25,132,60,46,1
969944072,0.488188976,1,0,0,0,0,0,0,0,2630,162,295,22,6581,0,0.0881,0.78183,0.13007,0,111,60,1,9,1
3476878998,0.045155393,1,0,0,0,0,0,0,1,1614,204811,10104,71067,24640,0,0.00761,0.9903,0.00209,24,112,85,500,3,1
1567185626,0.626666667,0.12,0,0,0,0,0,0.88,1,2409,152043,188,1033,47953,0,0,1,0,6,6,22,4,53,1
575704180,0.044509303,1,0,0,0,0,0,0,1,2829,107227,53784,86309,766,0,0.00193,0.99571,0.00236,3,0,122,225,13,1
2324459200,0.472222222,0,0,0,1,0,0,0,0,2196,25,0,1,177,0,0.127142857,0.817857143,0.055,0,0,0,0,0,1
355784391,0.352548037,0.01,0,0,0,0,0,0.99,1,3097,100779,362988,633068,118557,0,0.09379,0.74108,0.1651,41,1,13749,4705,19,1
458486214,0.324742268,0,0.090909091,0,0.909090909,0,0,0,0,2952,35,0,10,178,0,0.03,0.856272727,0.113636364,0,0,4,0,1,1
68075842,1,0.41,0,0.03,0,0,0.1,0.46,1,3820,28747,2189,2007,14639,0,0.0073,0.9927,0,91,9,131,6,94,1
4034721759,0.031114952,0,1,0,0,0,0,0,0,1566,10550,447,458,4066,0,0.01328,0.95542,0.03131,82,147,225,208,4,1
365772930,0.491847826,0,0,0,0.9,0,0,0.1,0,3082,171,0,23,147,0,0.05171,0.92854,0.01975,2,46,1,2,0,1
754379570,0.313186813,0,0,0,0.952380952,0,0,0.047619048,0,2734,75,0,13,367,0,0.03147619,0.784809524,0.183714286,0,3,13,0,0,1
282506209,0.173410405,0,0,0,1,0,0,0,1,3223,186,0,57,934,0,0.009444444,0.943422222,0.047133333,0,0,36,1,0,1
2455407434,0.039833105,1,0,0,0,0,0,0,0,2119,289244,36013,250460,11933,0,0,0.99778,0.00222,7,146,107,249,10,1
1068343760,0.027299632,0,0.58,0,0,0,0,0.42,1,2587,87103,129042,122883,8575,0,0,1,0,10,6,2899,1064,65,1
14897840,0.388734353,0,0,0,0,0,0.1,0.9,1,4275,335892,1095,159072,5510,1,0.11233,0.84341,0.04424,5,31,233,164,100,1
218488955,0.388888889,0,0,0,0,0,0.96,0.04,1,3364,327961,302,273074,2006,1,0.03207,0.96422,0.0037,97,53,343,134,90,1
2165212889,0.3671875,0,0,0,1,0,0,0,0,2288,81,0,19,374,0,0.051,0.797083333,0.151958333,0,0,2,0,0,1
1459595030,0.084990958,0,1,0,0,0,0,0,1,2448,1534,170,20,57,0,0.02635,0.96244,0.01121,285,250,26,591,9,1
225534962,0.341911765,0,0,0,1,0,0,0,0,3345,102,0,21,293,0,0.11008,0.8348,0.05512,0,0,5,0,0,1
44446850,0.509259259,0.01,0,0,0,0,0.96,0.03,1,3900,141901,111,211413,1622,1,0.05136,0.94014,0.0085,3,0,457,52,103,1
183948528,0.532423208,0.87,0,0,0.01,0,0.12,0,1,3450,614953,1727,245703,8511,1,0.04992,0.79362,0.15648,29,64,6830,660,64,1
972532340,0.592165899,0,0,0,0,0,0,1,0,2629,19215,1394,1026,4765,0,0.05578,0.83201,0.11222,31,0,6,4,128,1
153875420,0.373015873,0,0,0,1,0,0,0,1,3532,53,0,19,113,0,0.045714286,0.839285714,0.115,0,4,1,0,4,1
562540682,0.377283558,0,0,0,0.01,0,0.02,0.97,1,2844,692808,4,142069,3,0,0.01149,0.89863,0.08988,7,2,799,189,1,1
18424289,0.531385281,0,0,0,0,0,0,1,1,4058,126955,170,1594255,966,1,0.12717,0.84065,0.03219,5,0,3461,2205,100,1
170568448,0.056011949,0.97,0,0,0,0,0.03,0,0,3484,304712,693,987,13321,0,0,1,0,1,72,15,10,3,1
139954867,1,0,0,0,0,0,0,1,1,3566,45773,1678,927,16,0,0,1,0,3,3,19,13,3,1
321000402,0.090764753,0.896551724,0.103448276,0,0,0,0,0,1,3153,104705,1723,137319,1323,0,0.006908046,0.972344828,0.020747126,87,56,396,255,18,1
989576348,0.248854962,0,0.215384615,0,0.769230769,0,0.015384615,0,1,2623,67,13,16,97,0,0.078538462,0.8942,0.027261538,3,78,3,0,1,1
3023174739,0.033164946,0,1,0,0,0,0,0,1,1826,42545,307,656542,112159,1,0.00553,0.97665,0.01782,0,9,158267,11242,48,1
373490841,0.363446838,0,0,0,0.05,0,0.02,0.93,1,3068,140761,5141,246632,2935,1,0.01709,0.97614,0.00677,12,18,1282,1463,93,1
590316679,0.376038781,0,0,0,0,0,0.03,0.97,0,2813,196026,5516,131600,325,1,0.04959,0.88388,0.0665,2,47,521,259,100,1
1516308428,0.45,0,0,0,0.888888889,0,0,0.111111111,0,2429,21,0,3,149,0,0.058222222,0.842333333,0.099444444,4,0,0,0,1,1
15790423,0.407234539,0.08,0,0,0,0,0.31,0.61,1,4199,226641,4347,1042999,14519,1,0.03538,0.8359,0.12871,17,23,15369,2114,16,1
185218294,0.972972973,0.97,0,0,0,0,0,0.03,1,3447,171508,272,1018,9893,0,0,1,0,10,59,76,1,6,1
1446572342,0.361702128,0,0,0,1,0,0,0,0,2453,66,0,21,433,0,0.02948,0.89024,0.08032,0,0,32,0,0,1
3226074853,0.282991202,0.155555556,0.133333333,0,0.422222222,0,0,0.288888889,0,1719,71,0,3,300,0,0.049155556,0.8532,0.097666667,4,7,6,2,20,1
2761765500,0.271604938,0,0,0,0.95,0.05,0,0,1,1993,51,0,12,199,0,0.0572,0.87665,0.0662,0,2,0,0,1,1
96198639,0.030967223,0.29,0,0.71,0,0,0,0,1,3709,228530,554,17040,27232,0,0.00834,0.95755,0.03411,5,112,79,26,8,1
283100658,0.424242424,0,0,0,0.5,0,0.5,0,1,3219,2,9,13,10,0,0.04,0.769,0.191,0,2,0,0,2,1
100731315,0.441099476,0,0,0,0,0,0.07,0.93,0,3690,603247,75,3256363,198,1,0.01769,0.96996,0.01235,2,8,13123,6616,96,1
3137655678,0.332278481,0,0.075,0,0.925,0,0,0,0,1773,89,0,27,441,0,0.039975,0.790525,0.169525,1,6,1,0,0,1
483372102,0.459279039,0,0.06,0,0.04,0,0,0.9,1,2925,269,1703,391,95,0,0.02489,0.88055,0.09456,12,36,112,30,86,1
728068152,0.4,0,0,0,0.928571429,0.071428571,0,0,0,2747,42,0,5,274,0,0.041142857,0.866142857,0.092714286,0,0,0,0,2,1
1460317998,0.315068493,0,0,0,1,0,0,0,0,2448,53,0,15,368,0,0.058125,0.8475625,0.0943125,0,0,26,1,0,1
2438311802,0.048198409,1,0,0,0,0,0,0,0,2128,17430,84267,73738,137,0,0,1,0,34,23,199,1226,1,1
